var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.0,0.04654532558345701,0.0,0.9977924844156738,0.8861006045323764,1.0,1.0,0.0,0.8871155206462488,1.0,1.0,0.5370656253303132,0.01247329126322828,0.007286612358969517,8.464155842846508E-4,9.409081478573435E-4,5.409024560614314E-4,0.35834371922730635,0.7568697467167492,0.5930099530659652,0.2228220138243696,0.0015330476692733655,1.8302063698197318E-4,1.0,0.0,5.019454939277257,[0 7] 26.994120762248283; [17 7] 26.185791276850736; [9 10] 25.75288961940085; [18 9] 22.582486550393597; [0 10] 20.328320683716253; [1 10] 15.349014733850227; [8 9] 14.80433717493604; [4 9] 14.493172759579329; [19 10] 13.443043368147327; [10 11] 13.222423929905519; [9 11] 12.556623625116842; [17 9] 11.897781461417136; [17 10] 11.685029743126753; [0 1] 11.557415645070193; [0 19] 10.592671297799448; [1 18] 10.163302386555765; [8 10] 9.373005163334161; [4 10] 9.34279445089151; [18 10] 8.63648386568778; [0 18] 7.298370281170978; [8 11] 4.826628422093767; [18 19] 3.1982474802368404; [17 8] 3.0844493433023166; [19 8] 2.778384717774332; [18 8] 2.592568027437774; [0 17] 0.8281989920863106; [1 4] 0.7568333379688837; [4 8] 0.75452772292002; [2 9] 0.7500571958746786; [6 8] 0.6844992681643716; [18 4] 0.5434411722079717; [21 10] 0.4542556437949284; [20 8] 0.33868138676666587; [5 9] 0.3385800690013827; [0 11] 0.2817743487013585; [17 18] 0.2738358500140825; [9 15] 0.27360341503190166; [19 4] 0.2587330484170166; [17 4] 0.14518041139381657; [18 20] 0.11808734301081754; [17 19] 0.06235293226019249; [1 19] -0.009684639182080627; [0 20] -0.01264059157286941; [17 12] -0.016247295013468933; [3 8] -0.02362623496908795; [1 14] -0.028519702343234307; [1 3] -0.029923380065012484; [18 11] -0.036052145525864686; [16 17] -0.03791069438931004; [17 14] -0.04008371825584863; [20 5] -0.04015283005140618; [22 11] -0.0402165010548485; [3 11] -0.046500989285529176; [5 11] -0.05453525914589206; [11 13] -0.057021784693962324; [1 11] -0.12167207034946505; [1 17] -0.15401550216575552; [4 20] -0.24029907854614738; [17 20] -0.3637986514499139; [1 20] -0.365893759265169; [17 11] -0.4663739103212195; [19 20] -0.5510019836177058; [20 11] -0.6401670119271229;
8.305647840531563E-4,0.5181265342593048,0.020800811380555426,0.9982400723063608,0.6515210293214366,0.998986259004398,0.9388638587916694,0.9860406646761906,0.6732849137625004,0.5167968352441933,0.7950927715865056,0.6223386487396646,0.012702384388825459,0.006508593849137257,0.0014094544756995224,7.157248759417922E-4,5.143314233158632E-4,0.3868341179359397,0.8255253813517366,0.5490459340851641,0.20824026876974447,0.001423523451375143,2.0809904620094463E-4,1.0,1.0,0.48731411149383475,[0 18] 11.41476193418938; [0 19] 7.456545140931906; [0 10] 4.118613239703014; [19 10] 3.816828142053669; [18 19] 1.8729355742201879; [18 4] 1.6551164709419903; [0 17] 1.5171699154808203; [18 10] 1.483092775771079; [0 1] 1.3123188149031713; [18 8] 0.8451154932686443; [1 10] 0.667512171892779; [18 11] 0.5459813953425395; [0 11] 0.5369300693395533; [8 10] 0.4719652327749573; [17 18] 0.40972133077184486; [10 11] 0.2540444110897757; [0 7] 0.24349676704339387; [9 10] 0.2049125206098398; [17 10] 0.20134140440376969; [19 8] 0.1489207827753348; [17 9] 0.14354084321204016; [1 18] 0.12595832050647252; [20 8] 0.07641062430755986; [18 9] 0.06424567528069074; [17 12] 0.007499837293318707; [6 8] -0.008983378199436799; [1 14] -0.02205532623805002; [3 8] -0.02257750086552479; [1 3] -0.024629012119399586; [2 9] -0.025801337441617007; [17 14] -0.028524539349493713; [16 17] -0.028891459960446463; [3 11] -0.030352139658829515; [4 10] -0.030776377185796868; [9 15] -0.031079867480987625; [22 11] -0.03375705959754364; [21 10] -0.03580955489442062; [5 11] -0.04557267724030799; [11 13] -0.048110159453809115; [5 9] -0.04843729389694825; [17 7] -0.05073540814671163; [20 5] -0.05285472426556458; [8 11] -0.13358713469395125; [17 8] -0.16883972292332355; [4 8] -0.19879683033126183; [9 11] -0.3254821002433829; [17 19] -0.330448276643905; [19 4] -0.3492012417644784; [4 9] -0.34983543074152346; [17 4] -0.3542503094560946; [8 9] -0.35789409992926985; [0 20] -0.372868406049135; [4 20] -0.375401841848729; [19 20] -0.3857552367153678; [1 17] -0.40870232867517425; [17 20] -0.45262605014179413; [1 4] -0.47959585231782936; [18 20] -0.47977795243534094; [20 11] -0.5071883644382782; [1 19] -0.5186126781604169; [1 11] -0.5352923243904668; [17 11] -0.6203402373299618; [1 20] -0.6207456287715697;
0.0016611295681063125,0.2374058716569969,0.03336687751566714,0.99843340357664,0.6081369411308312,0.9988458712772168,0.9402061765112956,0.9712712220552809,0.544793800471749,0.23942050276783386,0.6132365239605891,0.6226332182123171,0.009361139135908974,0.007404875613867557,0.0015396017508102447,6.785524371389826E-4,6.58945992012864E-4,0.3713679256029655,0.4267840660004287,0.3507710100865643,0.20987554498947508,0.0013651321297177925,3.00058171090912E-4,1.0,2.0,0.18169940256688255,[0 1] 11.688056905638794; [1 18] 2.2110158359077836; [1 10] 1.835962955065252; [1 17] 1.413071246822981; [1 11] 1.3941319306018831; [1 4] 1.1623247503624454; [0 18] 0.988286782045896; [1 20] 0.8402523751726156; [0 17] 0.7009221543558503; [1 19] 0.5724294788211559; [0 11] 0.4714097939951798; [0 10] 0.3575490880094883; [0 19] 0.32115846277395493; [0 7] 0.08179204742707853; [1 3] 0.05533368602490099; [18 9] 0.04357912274867944; [1 14] 0.01440160972135494; [10 11] -0.01642562838765486; [9 15] -0.02631741736308241; [3 11] -0.029772353522442962; [16 17] -0.031633567201438596; [17 14] -0.03223868667476539; [22 11] -0.03408657147791317; [21 10] -0.03599929239567899; [3 8] -0.03798362663923788; [17 12] -0.03875094222304278; [5 9] -0.044001770735476; [5 11] -0.04584048312977931; [20 5] -0.046579013904944136; [2 9] -0.04706325170297609; [6 8] -0.048338554150695996; [17 8] -0.04951139909589416; [11 13] -0.060384277125875144; [9 10] -0.08902594872122116; [18 20] -0.10262632576702477; [4 10] -0.122988378292495; [17 7] -0.14265519296286994; [4 9] -0.2670493251680708; [19 8] -0.3347790718382093; [9 11] -0.33863263740327937; [17 10] -0.36756777308658917; [19 4] -0.37148790269776727; [19 20] -0.3734248534865396; [17 20] -0.384071092168257; [0 20] -0.3874555217728241; [18 10] -0.4127868862799256; [4 8] -0.4248221546868409; [17 18] -0.42504914700352175; [18 4] -0.4284638195055939; [8 9] -0.4298711041696035; [17 4] -0.43044234489233807; [8 10] -0.44525910348907927; [8 11] -0.4497870518033551; [17 19] -0.45038465830174823; [4 20] -0.46548462972590293; [20 8] -0.46983250314884095; [17 9] -0.4706924200673473; [20 11] -0.5075084301808349; [17 11] -0.555322952267054; [18 11] -0.5649623809558271; [18 8] -0.5842194622147096; [18 19] -0.6281452241852987; [19 10] -0.6548907318078269;
0.0024916943521594683,0.6409110303398283,0.03582962716823312,0.9980366514876524,0.566781430834384,0.9984675504794897,0.941018090776846,0.9644970843278848,0.3946295823943495,0.19914597613158164,0.5814366000852073,0.323714762996328,0.008272510304393485,0.005223776361485311,0.0010813371406284695,6.461179510449844E-4,5.575477709456888E-4,0.3080872431969933,0.6107036859065056,0.3149977503456756,0.18562519702033614,0.0014234326249910696,5.647565396961711E-4,0.0,3.0,0.0,-
0.003322259136212625,0.31124539921514804,0.02897577996136352,0.9980773201290121,0.6101655190249895,0.9987039953409133,0.9411783159422992,0.9216900185954784,0.5863742384041527,0.2878617985831169,0.5141886974569836,0.5211688540869472,0.010158733567668029,0.007536365107232191,0.0012436016278245929,8.122318922325992E-4,3.4346520876661944E-4,0.3219607442741167,0.269384838741014,0.1921439452533796,0.38666785146567056,0.00168805756564961,3.3271896570957765E-4,1.0,4.0,0.3279832493616029,[0 1] 9.603524587248454; [1 19] 4.025243974828494; [0 18] 3.1444294698611532; [0 7] 2.860818459820967; [1 20] 2.4655183829638934; [0 19] 2.3353284297912458; [0 20] 2.2876932800533494; [1 11] 1.3288413739505083; [1 4] 1.1440697640008681; [0 10] 0.7653337138120458; [1 18] 0.750354434618143; [1 17] 0.7257483460384542; [1 10] 0.6540809665852414; [19 20] 0.3889422860468554; [0 11] 0.38074776652020287; [20 8] 0.09090379977139136; [3 11] -0.024104733526201315; [22 11] -0.027287569988653365; [21 10] -0.027295146044195834; [17 14] -0.028671699825072294; [16 17] -0.029279004460109687; [17 12] -0.030107278506844075; [9 15] -0.03177895662917756; [1 14] -0.03238462226998611; [11 13] -0.033079535253088814; [3 8] -0.03758271914437704; [1 3] -0.03765526683586883; [5 11] -0.03887967089974845; [6 8] -0.048181548189321424; [2 9] -0.04870617671468447; [5 9] -0.05006886470438318; [20 5] -0.05173179626907456; [17 19] -0.05457621861218124; [18 20] -0.10276131678624592; [17 7] -0.10334373723453397; [4 20] -0.1532412240189235; [9 10] -0.18919917281501558; [0 17] -0.21133504248950977; [18 10] -0.23664995264954797; [8 11] -0.2746693327707502; [8 10] -0.27514485376102304; [18 9] -0.2835688070245071; [18 19] -0.3150629561264787; [19 4] -0.32799445276988276; [17 18] -0.33271213104852054; [17 10] -0.3672923172558028; [4 8] -0.3695929013360927; [4 9] -0.3811253911290425; [17 9] -0.3980503231324266; [4 10] -0.4259945860183194; [17 4] -0.42742192646643107; [10 11] -0.43903036746486285; [19 10] -0.45682314772614085; [20 11] -0.4568240503921509; [17 20] -0.46971733306232205; [17 8] -0.48921476318577956; [18 4] -0.4985185979720098; [18 8] -0.5410835346313002; [17 11] -0.5467153466816439; [8 9] -0.553615808708666; [9 11] -0.5900125902726068; [19 8] -0.6455385379672199; [18 11] -0.795009015359558;
0.004152823920265781,0.5236793331883447,0.025982869194478148,0.9976195650779852,0.6101655190249895,0.9985148574906728,0.9407364113960228,0.9920085039292218,0.3219739302158633,0.3685967016093704,0.18224341327701088,0.433490432011536,0.006737022995232378,0.0074249599019094266,0.0018323931722457121,5.593822605050953E-4,3.2527602162348577E-4,0.3099275926693168,0.2345927420293632,0.08540258724913527,0.1511516216316531,0.001751878995078649,4.427957660513241E-4,1.0,5.0,0.2596646842450096,[0 10] 7.6423706357888435; [19 10] 4.380900349424189; [0 18] 4.107126118464878; [0 19] 3.110578893976895; [19 8] 2.6958904009907076; [0 1] 1.1018615602047215; [0 20] 1.0591099292921073; [4 10] 1.0548782384872486; [19 20] 0.73517831984016; [18 19] 0.521949810774705; [0 11] 0.4759157179792605; [0 7] 0.3934852418662376; [20 11] 0.338795039313836; [17 7] 0.32976260243195243; [4 8] 0.22377728328178934; [18 10] 0.06583919995631632; [17 11] -0.00587924652448323; [21 10] -0.026477947155677375; [22 11] -0.026715465965288544; [9 15] -0.02794686257748441; [17 14] -0.031450970809316844; [16 17] -0.031941714290277715; [3 11] -0.033077025037475546; [1 3] -0.03477395497426262; [18 20] -0.0351190993704251; [2 9] -0.036155817900563755; [1 14] -0.03633217244568536; [5 11] -0.04162866715844777; [3 8] -0.04191459968875957; [20 5] -0.042522528806051244; [17 12] -0.0432672907855603; [11 13] -0.04611872602037094; [5 9] -0.04720917646580167; [6 8] -0.058045273701216864; [0 17] -0.10961255587538647; [17 10] -0.1144292341684708; [9 10] -0.1328492447368523; [8 10] -0.13945979811416484; [20 8] -0.1518358142754188; [4 9] -0.1744005289520998; [1 17] -0.20274434918518475; [17 4] -0.20753778375437035; [19 4] -0.2558851741626692; [17 19] -0.27628716772320433; [18 9] -0.30874239148691157; [4 20] -0.318861231299613; [1 10] -0.3309254302143037; [17 8] -0.3679097489854693; [8 9] -0.37516758200463585; [17 20] -0.3901237840799486; [1 4] -0.43631519158940557; [17 18] -0.4368373782608493; [10 11] -0.4522703509741255; [17 9] -0.49713681931270004; [1 19] -0.4982599505623094; [18 4] -0.518192021562913; [1 20] -0.5201383532187054; [1 18] -0.555434718439239; [9 11] -0.623562694697499; [1 11] -0.6499594741210477; [18 11] -0.7135154417489351; [18 8] -0.7319810671435345; [8 11] -0.7415924143111281;
0.0049833887043189366,0.8208138837033838,0.023605666228409795,0.9980874872893518,0.7023728703973103,0.9991842810121248,0.9405430623536504,0.9924154619891392,0.5040955909615632,0.4482182761107841,0.4658918991937641,0.5493292722667227,0.006483809649960068,0.008181522513784761,0.002041266400702666,7.283212902006595E-4,1.0400619662617204E-4,0.165988384112409,0.6071656056535621,0.14406294081366589,0.4993329080834755,0.001519655668273934,5.692124990626286E-4,1.0,6.0,0.5495324059509736,[18 20] 7.692093532316866; [0 20] 7.269989165761302; [19 20] 6.208165977742446; [1 17] 3.328935484296866; [0 1] 2.9975544814847623; [1 18] 2.036317931195141; [0 17] 1.2280196879348695; [0 19] 0.942276768785075; [4 20] 0.9391908915918629; [18 4] 0.720976370657857; [17 4] 0.6990978659614505; [17 20] 0.6184551948090032; [1 20] 0.5518262100565926; [19 4] 0.49737122943261963; [0 18] 0.4187990724606247; [18 8] 0.4126034060565283; [0 7] 0.3941781494391238; [18 19] 0.3900424836800884; [1 4] 0.31251435210116174; [0 11] 0.28882014439758863; [19 10] 0.2515400396723367; [17 19] 0.25079008446497036; [0 10] 0.24626867038033842; [1 10] 0.16381203563981295; [1 19] 0.16053357738842136; [8 11] 0.08873309949887229; [17 18] 0.08816087276002293; [18 11] 0.057174338703152264; [17 7] 0.04039482416721535; [18 10] 0.03457070436385091; [18 9] 0.022597642256637577; [20 8] 0.0014776458704452372; [2 9] -0.026227906890323047; [21 10] -0.029422221473432972; [9 15] -0.03049369176616345; [1 14] -0.03081635315879115; [16 17] -0.03376218141192834; [3 8] -0.03391784708710702; [17 14] -0.03431365023329622; [1 3] -0.03516485716456016; [17 12] -0.03563459032764155; [3 11] -0.03985760930262121; [22 11] -0.04053554233809123; [11 13] -0.04731595920042942; [20 5] -0.04732721387253751; [8 10] -0.049609550456221355; [5 9] -0.05004592724965798; [5 11] -0.05350759423211613; [6 8] -0.0599426033078554; [9 10] -0.11232569263970955; [1 11] -0.13654491729409537; [17 10] -0.19930076629799193; [10 11] -0.21148434084023207; [20 11] -0.21766641872478604; [9 11] -0.21802261116935445; [4 8] -0.250174708356048; [17 9] -0.294665957224829; [4 9] -0.3187784494466311; [8 9] -0.32675779514686776; [17 8] -0.35659220442941686; [17 11] -0.37769465466565194; [4 10] -0.4685552147726689; [19 8] -0.5662813299355166;
0.005813953488372093,0.5071191545079241,0.02623510551605789,0.9980926096754772,0.6847460640739663,0.9990926434080024,0.9403883999766874,0.9886252438882588,0.5312001199094368,0.3311063812840448,0.2887813172175952,0.23073923176946884,0.00789038702114418,0.008089744393198848,0.0022315001588664282,7.025095525761164E-4,4.3859922466523284E-4,0.5281895804661375,0.5782667813470631,0.3698243552606605,0.10730485814442396,0.0015648952421843411,6.712617615731619E-4,1.0,7.0,0.25562294470597047,[0 11] 6.413976970798165; [0 17] 3.937039266643002; [0 10] 2.5480087509855465; [0 20] 2.297125740742435; [18 10] 1.504161988286948; [19 20] 1.335182141730614; [0 1] 1.1491173294604096; [20 11] 0.9793799616118918; [0 19] 0.650454465538858; [18 11] 0.6062209452768544; [8 11] 0.5105119081532403; [1 20] 0.38536885500814627; [18 20] 0.29509968869670705; [0 7] 0.23307315429505465; [17 20] 0.1253738502786974; [1 18] 0.10937952323702427; [17 11] 0.03434511607374231; [11 13] 0.031982113283305004; [17 9] 0.020222693879683118; [8 9] 0.01056413129148428; [4 9] 0.00391528452562865; [3 11] 0.0011630886132674048; [22 11] -0.010756978854420354; [2 9] -0.015254848756071636; [5 11] -0.02047054922417608; [1 14] -0.025201543500006692; [1 11] -0.026571916769815553; [16 17] -0.03258117572696691; [17 14] -0.03267203127920542; [1 3] -0.0327683926977787; [9 15] -0.033202822243576624; [21 10] -0.03409590980269411; [17 12] -0.0371714655634703; [3 8] -0.04333774502989637; [20 5] -0.05090186774857595; [5 9] -0.051903589596326835; [6 8] -0.06037637377378115; [9 11] -0.08154152391149218; [8 10] -0.08483408164518602; [19 8] -0.08814429003485093; [4 20] -0.0892972453734066; [19 4] -0.09785466279791778; [20 8] -0.1016840496494884; [10 11] -0.10760896029638933; [17 7] -0.11106005653580363; [17 18] -0.15865897248897015; [1 10] -0.16292763927096313; [9 10] -0.17491056862642337; [18 8] -0.1918732098517578; [19 10] -0.23438931814588274; [0 18] -0.23916349885127383; [18 4] -0.2547479944341884; [17 4] -0.26460692607914155; [18 9] -0.2775858205544239; [17 19] -0.28547184747858945; [4 8] -0.34020974108832985; [4 10] -0.35500491118970223; [17 8] -0.40907821113588627; [1 19] -0.42873773812053045; [1 4] -0.4530720888844516; [17 10] -0.4785345648183378; [1 17] -0.5468102449647892; [18 19] -0.5523460751396245;
0.006644518272425249,0.5901186206861364,0.033029094507589785,0.9986368243953484,0.5945753725794459,0.9988576867557009,0.940556885040202,0.9694355159901886,0.6020900004470308,0.28758390895132063,0.6629214996626732,0.6126983032465699,0.008949230704480029,0.008784660759447565,0.0014168111183674688,6.921494912916242E-4,3.5638695814374933E-4,0.2688374239832723,0.5545246306929398,0.4318623024112045,0.3791676163955631,0.0012935421624594126,3.6885649205374696E-4,0.0,8.0,0.0,-
0.007475083056478407,0.4790186671802921,0.02838151999519748,0.9982248603718064,0.6589807002230628,0.9990187741188528,0.9409960081922332,0.9696237597292072,0.5847465203911782,0.4076649748439084,0.5048909489830359,0.4036300394931772,0.004921895730592568,0.008478759091011466,0.0018577347113488039,6.255451877871452E-4,2.148453259065242E-4,0.5845337232860321,0.03336732903472435,0.2055006462792921,0.26079530493544545,0.0018332417939303047,4.69255155198221E-4,1.0,9.0,0.6097421157233692,[0 18] 13.700811489877578; [18 19] 5.816200136347679; [18 10] 4.779562224648171; [0 17] 4.235251835028595; [18 8] 3.054200005835453; [0 1] 2.023840393605362; [17 18] 1.8599493571463297; [17 19] 1.8008162213940244; [0 19] 1.6992324965254608; [18 4] 1.6438799968622084; [0 11] 1.0827820941478237; [1 18] 0.745310251717375; [0 10] 0.5713224821260406; [17 8] 0.43421124291170476; [18 9] 0.42115910019073133; [18 11] 0.33725016681421244; [0 20] 0.3143629874887428; [1 11] 0.29209950385628264; [1 4] 0.2307906135544914; [9 11] 0.18720441005730123; [20 11] 0.1385489991710815; [17 10] 0.12196615383993538; [8 11] 0.08362770450321648; [17 20] 0.04124056420287961; [4 8] -0.004214726800775619; [4 10] -0.010813332904361156; [11 13] -0.027855124809651185; [1 14] -0.031544506282530416; [22 11] -0.033156842033886434; [9 15] -0.0333650690402162; [21 10] -0.03611991527783052; [3 11] -0.03635601481153505; [1 3] -0.03697642173591463; [3 8] -0.03718863809979639; [0 7] -0.03804563413938637; [9 10] -0.03819052105972883; [16 17] -0.03909909982996638; [17 14] -0.04264735980369454; [5 11] -0.0438778289188169; [17 12] -0.0439007128137648; [2 9] -0.05011894913471507; [5 9] -0.05052263188194635; [1 10] -0.05182804209501661; [20 5] -0.052308454308643566; [6 8] -0.05976148155995797; [17 7] -0.15591939359611745; [10 11] -0.19252529396510218; [1 20] -0.22966166043673575; [20 8] -0.24257115796431972; [4 20] -0.27347561330863485; [18 20] -0.2884795575923462; [4 9] -0.294234167910023; [17 11] -0.304464272973294; [19 20] -0.30945144864706653; [19 4] -0.31922369766822695; [17 4] -0.38285584528902916; [8 9] -0.3936962250335516; [1 17] -0.3946824757523934; [8 10] -0.4418329107665707; [1 19] -0.49383206882464503; [17 9] -0.5306858021966857; [19 8] -0.5615598071172055; [19 10] -0.5948244348963402;
