var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, var_0030, var_0031, var_0032, var_0033, var_0034, var_0035, var_0036, var_0037, var_0038, var_0039, is_anomaly,subspaces
0.892842,0.33014099999999996,0.019777799999999998,0.979972,0.792836,0.46722299999999994,-0.00162971,0.672453,0.00378111,0.932085,0.9640120000000001,0.6653020000000001,0.253038,0.015064500000000002,0.864574,-0.0125692,0.21366,0.19047999999999998,0.8091470000000001,-0.00265274,0.77365,0.766249,0.7042579999999999,0.00759164,0.0753928,0.0126542,0.552469,0.980167,-0.00174499,0.9241950000000001,0.934542,0.276438,0.687315,0.82475,-0.0032475,0.7768649999999999,-0.00784959,0.0714938,0.708372,0.776818,0,-
0.005951,0.861152,0.9386909999999999,0.558309,-0.00351168,0.106097,0.36175100000000004,0.808756,-0.00929852,0.581788,0.8115939999999999,0.7757189999999999,0.8983969999999999,0.0189387,0.465062,0.655841,0.698608,0.000911523,0.179654,0.9811610000000001,0.011576000000000001,0.745158,0.444642,0.748297,0.135517,0.658803,0.039897699999999994,-0.00768796,-0.00840871,0.203175,0.0686268,0.780732,0.94231,0.9035979999999999,0.564763,-0.00030669299999999997,0.00608633,0.710501,0.8968209999999999,0.0839092,0,-
0.441928,0.0023988000000000004,0.374725,0.08370860000000001,0.320291,0.695908,0.014484700000000001,0.5657979999999999,0.0149292,0.0118387,0.8808959999999999,0.30514,0.61852,0.393017,0.72122,0.00203137,0.0936952,0.559243,0.444191,-0.00168018,0.770564,0.0249697,0.136079,0.00984784,0.9704389999999999,0.9039860000000001,0.627696,0.00799803,-0.000970712,0.677393,0.698651,0.40629499999999996,0.72521,-0.0054527,0.0434319,0.055706500000000006,0.28865599999999997,0.00846982,0.18332,0.846292,0,-
0.0113446,0.87428,0.569529,-0.00880859,0.660363,0.920344,0.00204099,0.21059699999999998,-0.00936235,0.25579,0.142191,0.9567709999999999,0.8302879999999999,0.380985,-0.00576251,0.58837,0.430655,-0.00370617,0.41962200000000005,0.5749609999999999,-0.0114417,0.360193,0.568148,0.41018000000000004,-0.00386084,0.825217,0.323936,0.418152,0.0966865,0.612416,0.8340930000000001,0.0116571,0.9947819999999999,-0.0162389,0.383929,0.292991,0.646287,0.245323,0.00396998,0.26217399999999996,0,-
0.609816,0.0327075,0.17105,0.015790600000000002,0.7316010000000001,-0.00570891,0.835752,0.013472799999999998,0.888582,0.294534,0.804534,0.45586499999999996,0.437817,0.8495719999999999,0.163946,0.00476401,0.188392,-0.000451051,0.058251199999999996,0.995131,0.8209569999999999,0.24543299999999998,0.014583100000000002,0.0135601,0.663292,0.0197706,0.232145,0.055376999999999996,0.787203,-0.0060054999999999996,0.24915900000000002,0.871973,0.5599390000000001,0.8076949999999999,0.70382,-0.0180722,0.398028,0.5123409999999999,0.015547499999999999,0.082106,0,-
0.82916,0.813782,0.000584116,0.323419,0.997067,0.0417202,0.00623956,0.393757,0.202818,0.31782699999999997,-0.00749473,0.19078599999999998,0.0109634,0.65713,0.521212,0.757793,0.836878,0.964817,0.8913409999999999,-0.00411386,0.776003,0.00936799,0.6775720000000001,0.0959645,0.70565,-0.0053923,0.212184,0.772979,0.8270860000000001,0.40675500000000003,0.409485,0.904467,-0.00762016,0.725639,0.00575617,0.332966,0.700805,0.215008,0.038631900000000004,0.00765252,0,-
0.30025,0.639074,-0.00220496,0.907976,-0.0104724,0.951779,0.6521779999999999,0.632071,0.0238861,0.00480217,0.0931659,0.9839559999999999,0.107998,0.233871,-0.00738382,0.028627999999999997,0.0163708,0.572688,0.959792,0.9509129999999999,0.00817326,0.44050500000000004,0.64905,0.566969,0.516378,-0.00702623,0.7706649999999999,0.19977,0.534321,0.17625,-0.00161276,0.49935799999999997,0.054211,-0.00863863,0.338037,0.610795,0.39102600000000004,0.0240363,0.815364,0.41651099999999996,0,-
0.261309,0.8788370000000001,0.44720600000000005,-0.00111755,0.055561599999999996,0.018616499999999998,0.77451,0.12043599999999999,0.32169899999999996,-0.00350381,0.9800049999999999,0.8781180000000001,0.00013414200000000002,0.270497,0.646073,0.0947933,0.8676299999999999,0.570671,0.069743,-0.00846646,0.43347700000000006,0.0514442,0.00501175,0.5204439999999999,0.00222031,0.927942,0.522748,0.671955,0.027398200000000004,0.011108100000000001,0.0908924,0.015369200000000001,0.308831,0.00954918,0.25024,0.234004,0.56295,-0.0134957,0.9003450000000001,0.580052,0,-
0.166457,0.958933,0.93665,0.0159677,0.911199,0.1702,0.00606188,0.6209020000000001,-0.00384005,0.160938,0.9497459999999999,0.00248454,0.900532,0.6342300000000001,0.735189,0.692752,0.748508,0.000742415,0.39612600000000003,0.385377,0.709417,0.863445,0.441546,0.00125066,0.134581,-0.00512595,0.30885,0.276169,0.10964700000000001,-0.00198065,0.754798,0.718693,0.887152,0.23979499999999998,0.00516659,0.480576,0.543565,-0.00545746,0.5771109999999999,0.934738,0,-
-0.00335577,0.31877300000000003,0.970627,0.731089,0.101872,0.445547,-0.00637408,0.135872,0.982234,0.007713299999999999,0.288999,0.489282,0.6279819999999999,0.779638,0.00473554,0.0945965,0.549647,0.232723,-0.00452416,0.29489899999999997,0.940441,0.535899,0.00350569,0.229596,0.0225155,0.7986840000000001,0.206679,0.70319,0.548387,0.321846,0.305812,0.14331300000000002,0.00930446,0.233698,0.0154459,-0.00318116,0.061587800000000005,0.761863,0.00648921,0.552242,0,-
