var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, var_0030, var_0031, var_0032, var_0033, var_0034, var_0035, var_0036, var_0037, var_0038, var_0039, var_0040, var_0041, var_0042, var_0043, var_0044, var_0045, var_0046, var_0047, var_0048, var_0049, var_0050, var_0051, var_0052, var_0053, var_0054, var_0055, var_0056, var_0057, var_0058, var_0059, var_0060, var_0061, var_0062, var_0063, var_0064, var_0065, var_0066, var_0067, var_0068, var_0069, var_0070, var_0071, var_0072, var_0073, var_0074, is_anomaly,subspaces
-0.00411702,0.7594350000000001,0.00418037,0.011024899999999999,0.0276579,0.504954,-0.00809291,0.548333,0.964026,0.314712,0.9616620000000001,0.0033247,0.765513,0.9966139999999999,0.648075,0.00900129,0.24946999999999997,0.300977,0.43781800000000004,0.0747807,-0.0060651,0.874925,-0.011640000000000001,0.270538,0.00156497,0.5975779999999999,0.00295001,0.384963,0.8609190000000001,0.574416,0.571258,-0.000347029,0.42708500000000005,0.42999499999999996,-0.0063398000000000005,0.327874,0.11909000000000002,0.262938,5.1447e-05,-0.00673532,0.233658,0.396504,-0.00150919,0.23335999999999998,0.042509500000000006,0.121675,0.00972006,0.734494,0.0192212,0.8961290000000001,0.229611,0.465527,0.954235,0.000537582,0.599391,0.73287,-0.00606059,0.23888099999999998,0.044367500000000004,0.014673199999999999,0.06688999999999999,-0.00148923,0.9394879999999999,0.49181,0.396095,-0.0228606,0.969758,0.00853926,0.00679247,-0.015147799999999998,0.393766,0.187621,0.718336,0.010907,0.126864,0,-
0.020828799999999998,0.114426,0.0833663,0.709322,0.00928237,0.8746010000000001,0.008029600000000001,0.28886,0.710436,-0.0086698,0.89631,0.04124919999999999,0.9700350000000001,0.34235,0.00187953,0.324123,-0.0047896,0.841068,-0.0116908,0.00489781,0.9804299999999999,0.9695860000000001,0.00956015,0.17932,0.38101,0.751997,0.42889099999999997,0.00891677,0.0742307,0.321395,0.0460075,0.000929888,0.913219,-0.00355274,0.87736,0.609639,0.7763899999999999,0.630734,-0.0170541,0.721003,0.45530299999999996,0.00435089,0.0139304,0.516686,0.533284,0.720889,-0.00679244,0.8631110000000001,0.0922634,0.00106089,0.416099,0.249007,0.42991899999999994,0.0122542,0.5576270000000001,0.768777,0.0168016,0.487349,0.00102159,0.48213900000000004,0.517768,0.23079899999999998,-0.0105139,0.545512,0.38666,0.013436799999999999,0.252292,-0.00195666,0.790981,0.9128809999999999,0.00459544,0.45978800000000003,0.5900350000000001,0.00889853,0.373211,0,-
-0.0047827,0.501633,0.51043,0.378202,0.00608983,0.564339,0.556403,-0.0067988,0.9070889999999999,0.86918,0.18141500000000002,0.8806709999999999,0.789244,-0.00778755,0.52961,0.250776,-0.0014823,-0.00541104,0.416446,0.017763900000000003,0.535201,0.77075,-0.00427833,0.543379,0.455121,0.019359599999999998,0.599828,0.877034,0.010176000000000001,0.334384,0.430791,0.7411310000000001,0.8278989999999999,0.6027520000000001,0.578114,-0.00933689,0.0799263,0.8668950000000001,-0.00382548,0.0242153,-0.0041302,0.45791499999999996,0.00411936,-0.0130237,0.2842,0.871743,0.991084,0.021965099999999998,0.804902,0.8826139999999999,-0.00963929,0.901849,0.5384760000000001,0.318216,0.0126328,0.319126,-0.00270394,0.49131099999999994,0.359274,0.153174,-0.00489677,0.0269519,0.8355530000000001,0.0100208,0.52025,0.928024,0.0126762,0.621877,0.00839416,0.980085,0.00346486,0.758633,0.810389,0.00221236,0.012528399999999999,0,-
0.8834719999999999,0.025361900000000003,0.00642265,0.354121,0.162883,0.945941,0.502895,0.00451564,0.8981620000000001,0.0027043,0.94204,0.8374360000000001,0.8366969999999999,9.11883e-05,0.999165,0.5736359999999999,0.0108598,0.09974060000000001,0.6545,0.5328,0.00120911,0.806204,-0.00513364,0.9360440000000001,0.00197713,-0.00968571,0.897898,0.936124,-0.0191888,0.165243,0.520867,0.15044200000000002,-0.00473151,0.933193,0.303123,0.517188,0.0124764,0.505141,0.667942,0.738283,0.23573400000000003,-0.0185709,0.48983699999999997,0.808643,0.71139,0.0134539,0.452374,0.0117052,0.146893,-0.00857478,0.14891300000000002,0.143257,0.29174,0.726309,-0.00552604,0.253355,0.00163584,0.586968,0.00085935,0.722425,0.586195,0.0109274,0.34565100000000004,0.0849808,0.134325,-0.0144185,0.028066300000000002,0.121468,0.00788522,-0.0162479,0.360089,0.26304,0.258969,-0.014531,0.706702,0,-
0.33773400000000003,-0.00882805,0.9967469999999999,-0.00586869,0.475264,0.037507900000000004,0.894546,0.387389,0.00522456,0.367061,0.185335,0.433909,0.49630100000000005,0.0157788,0.997402,0.00882174,0.0574177,0.848965,0.628274,0.24531599999999998,0.0064143,0.376814,-0.0132502,0.12146400000000002,0.00756265,0.00987915,0.409174,0.679634,0.655684,-0.0169025,0.652335,0.683415,0.0186774,0.00746477,0.0445654,0.864099,0.00854829,0.210997,0.333811,0.09409889999999999,-0.000283521,0.0742232,0.660111,0.189736,0.0788599,0.00194093,0.035391900000000004,-0.0126906,0.385836,-0.00644237,0.482212,0.503931,-0.0085182,0.197125,0.316621,0.00746227,0.10080499999999999,-6.447810000000001e-05,0.182357,0.673099,0.28660599999999997,0.6019359999999999,0.0157145,0.00899084,0.8085289999999999,0.185887,0.00709017,0.214364,0.00971666,0.359457,-0.000335475,0.310287,0.521454,-0.00456194,0.9288290000000001,0,-
0.45992299999999997,0.0158465,0.8937809999999999,-0.0062992,0.237906,0.519083,0.580806,4.66922e-05,0.632671,0.367196,0.178776,-0.00722766,0.584128,0.55403,0.0795732,0.628551,-0.018174400000000004,0.537992,0.00679969,0.9998969999999999,0.192328,0.21408899999999997,0.391865,-0.0017266999999999998,0.10980999999999999,0.5254479999999999,0.68391,0.0180442,0.0148673,0.792473,0.117105,0.0352465,0.516237,-0.00714231,0.44066400000000006,0.9645450000000001,0.046365300000000005,0.033654199999999995,0.00583348,0.8357040000000001,-0.00836501,0.153902,0.8305819999999999,-0.0122847,0.28662600000000005,0.0929609,0.07237560000000001,-0.00625142,0.0688289,-0.00679816,0.14488900000000002,0.152606,0.903877,0.00035607900000000003,0.360084,0.492704,0.00687841,0.169086,0.782025,0.805657,-0.0008401439999999999,0.413646,0.46838199999999997,-0.00016884700000000002,0.396307,0.583951,-0.0131934,-0.0017890999999999998,0.995915,0.780601,0.212673,0.20922600000000002,-0.014036700000000003,0.6688930000000001,0.00397672,0,-
0.690705,-0.00385665,0.784728,0.8449479999999999,0.693619,-0.0201287,0.329353,0.966297,-0.0106292,0.060508900000000004,0.137423,0.127601,0.58435,0.632699,0.014326400000000001,0.757346,0.0100875,0.434147,0.010981900000000001,0.928876,0.429433,0.772362,0.00654868,0.270025,0.0134436,0.012909499999999999,0.6782060000000001,0.22148,-0.0121129,0.739324,0.308685,0.591119,0.701559,-0.0012255,0.949203,0.9371430000000001,-0.00840698,0.0980957,0.850018,0.185139,-9.73946e-05,0.29894899999999996,0.654234,0.773977,0.0135192,0.8555020000000001,0.00182121,0.0629327,0.45810500000000004,0.305225,-0.00839364,0.0320752,-0.000262975,0.812433,0.681693,0.00567307,0.801385,0.010624399999999999,0.5673090000000001,0.817131,0.585222,0.549651,0.669349,-0.00592699,0.615398,-0.0244496,0.629484,0.031103,0.0121713,0.234329,0.287955,0.0071473,0.21293800000000002,0.0052137,0.944008,0,-
0.12949000000000002,0.015861700000000003,0.150283,0.00163458,0.9487129999999999,0.401341,0.903332,0.27976100000000004,0.118851,0.481912,0.00778629,0.827773,0.9396540000000001,-0.013098599999999998,0.612805,0.209794,0.0046999,0.566988,0.625977,0.924638,-0.00588997,0.708005,0.196678,-0.00362119,0.369859,0.640073,0.9914370000000001,-0.014226499999999998,0.917414,0.248013,0.189643,-0.000663265,0.9459629999999999,0.0936443,0.419567,-0.00749132,0.575074,0.00133345,0.43458900000000006,0.0105137,0.884165,0.027654400000000003,0.48608999999999997,0.136541,0.585194,0.00765876,-0.00291162,0.5818760000000001,0.188475,-0.00380116,0.18043,0.7835,0.0033783000000000003,0.677602,0.599529,0.00983923,0.196975,-0.00227856,0.6062489999999999,0.22116,0.34061199999999997,-0.0080763,0.426982,0.169354,0.118997,-0.0026721999999999996,0.961239,0.574361,-0.00820428,0.569855,0.354802,0.331392,-0.0111304,-0.0105371,0.613071,0,-
0.0157423,0.92711,0.6056560000000001,0.691103,-0.00352827,0.590725,0.653055,0.272189,0.12783699999999998,0.30183000000000004,0.000746676,0.00634832,0.6126520000000001,0.605252,0.275596,0.00786584,0.639454,0.12112300000000001,0.28875100000000004,0.258233,0.453743,0.0101581,0.0118301,0.245836,-0.013255100000000002,0.45978800000000003,0.26198,0.08372,-0.00082781,0.819767,0.240648,0.585393,0.776095,0.145964,-0.0020517,0.399154,0.102119,0.0496404,-0.00404413,0.7027260000000001,0.795492,0.0169452,0.368343,0.750419,0.5419689999999999,0.00875397,0.9028879999999999,0.0247855,0.655713,-0.0166655,0.567793,0.814262,0.875474,0.505303,-0.010659100000000001,0.38549,-0.00162501,0.780089,0.677724,0.420725,-0.00435107,0.782645,0.766749,0.10034900000000001,0.00776155,0.011507799999999999,0.410983,0.010068899999999999,0.768545,-0.011976299999999999,0.300054,0.659949,0.21916100000000002,0.9898600000000001,0.00879824,0,-
0.145404,-0.00454763,0.006536,0.560475,0.724619,0.338054,0.00756082,0.9255899999999999,0.0669325,-0.011712799999999999,0.602298,0.154028,-0.0142491,0.7232029999999999,0.270042,-0.0299111,0.1048,0.6874439999999999,0.188203,0.382784,0.744251,-0.00652345,0.984025,-0.0005751080000000001,0.778069,0.13061199999999998,0.6986140000000001,0.010995999999999999,-0.00857164,0.0855562,0.9235639999999999,0.581799,0.985824,0.0123044,0.8365370000000001,0.634705,0.00112371,0.19302,0.306541,-0.00336263,0.992218,0.438183,0.9701870000000001,0.00653036,0.9877809999999999,0.970025,0.860398,0.000636314,0.759402,0.9269790000000001,-0.00740265,0.425548,-0.00156213,0.832672,0.383927,-0.00716357,0.546633,0.23006999999999997,0.258538,-0.016087999999999998,0.609467,0.508055,0.158949,0.00266023,0.49616000000000005,0.412787,0.021849200000000003,0.123172,0.000277684,0.5115109999999999,0.028113,0.645181,0.0100046,0.559117,0.00666364,0,-
