var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, is_anomaly,subspaces
0.40686100000000003,0.653709,0.481988,0.00101295,0.71141,0.479886,0.780153,-0.00165813,0.446858,0.9157059999999999,0.58253,0.36678299999999997,-0.0052382,-0.00789307,0.9916229999999999,0.531148,-0.015617500000000001,0.10055499999999999,0.00765497,0.95315,0,-
0.8631790000000001,0.9580799999999999,0.08659750000000001,0.5573239999999999,0.00154106,-0.018322400000000003,0.43179399999999996,0.057516399999999995,0.12329100000000001,0.13330899999999998,0.0690403,0.00555307,0.14838099999999999,0.243054,0.46236700000000003,0.00924205,0.564766,-0.00984207,0.48441999999999996,0.0170825,0,-
0.757918,0.152341,0.096441,0.00707817,0.593609,0.0328805,0.680476,-0.0173402,0.051273599999999996,0.372298,0.106347,-0.00324793,0.203942,0.6967270000000001,-0.00369426,0.667469,0.105551,0.025486500000000002,0.7417279999999999,0.00630142,0,-
0.983901,0.800755,-0.00318744,0.562511,0.569152,0.05700319999999999,0.805501,0.677592,0.147066,-0.00633871,0.44778999999999997,-0.0121291,0.405748,0.254687,-0.00320534,0.9167639999999999,0.7928,-0.00048126099999999997,0.46578400000000003,-0.0107163,0,-
0.14969000000000002,0.6622180000000001,-0.00371442,0.5228649999999999,0.9522709999999999,0.693578,0.00706211,0.43907799999999997,-0.0103686,0.45549700000000004,0.012081399999999999,0.864087,0.904125,0.8522059999999999,0.449171,0.00469722,-0.000914297,0.872719,-0.00435593,0.16833900000000002,0,-
0.797793,0.294498,0.0889038,0.5252760000000001,-0.011275499999999999,0.152223,0.207196,0.00464339,0.151203,0.035735,-0.005357,0.27324,0.658786,0.0178306,0.201682,0.00785338,0.528345,-0.00597297,0.0936082,0.0163642,0,-
0.167283,-0.00641012,0.582979,0.971405,0.696371,0.561469,0.516534,0.015412299999999999,0.13835999999999998,0.683257,0.595282,0.00716657,0.688832,0.804403,0.0150236,0.119949,0.139959,0.0186025,0.00382776,0.454506,0,-
0.00264269,0.32926300000000003,0.11875,0.22571300000000002,0.8491620000000001,0.157661,0.6819609999999999,0.9947889999999999,-0.0062669,0.661007,-0.00352303,0.912192,0.260088,0.8922969999999999,0.285702,-0.0120522,-0.00268162,0.41902399999999995,0.693108,0.00358081,0,-
0.176522,0.104841,0.07515119999999999,0.18901400000000002,-0.000921513,0.583629,0.5133449999999999,0.8986430000000001,0.601677,0.728695,0.5623630000000001,0.08113669999999999,0.00285835,0.6003109999999999,-0.0154226,0.783004,0.630911,-0.00211816,0.668114,-0.00043724800000000005,1,[5 6 7 8 9]; 
0.7435350000000001,0.8044939999999999,-0.00778242,0.11059100000000001,0.8498889999999999,0.721992,-0.0156436,0.619844,0.47076999999999997,0.027294599999999995,0.275333,0.726096,-0.00477143,0.706294,0.00123751,0.644051,0.936155,-0.00173879,0.5464479999999999,0.00676878,0,-
0.15096800000000002,0.803157,0.949003,0.00968647,0.47304700000000005,0.26009099999999996,0.492796,0.010982899999999999,0.76853,0.27870900000000004,0.00197003,0.200061,0.892308,0.0141909,0.318918,0.935649,0.03293719999999999,0.00256748,0.37806,-0.000839109,0,-
0.335623,0.07811560000000001,-0.00834038,0.109679,0.745567,0.45893100000000003,0.0743549,0.9881639999999999,-0.021809400000000003,0.0880485,0.00362308,0.130194,0.127753,0.0096449,0.936089,0.449345,-0.00277595,0.29367,0.0114441,0.894808,0,-
0.60275,-0.00695323,0.272187,0.776375,0.0395075,0.7129260000000001,-0.0174032,0.143446,0.744074,0.31345100000000004,0.0164208,0.32067399999999996,0.292932,0.0820895,0.569758,0.00924042,-0.00110987,0.134318,-0.0161428,0.256594,0,-
0.00788734,0.873441,-0.00741243,0.692657,0.5226850000000001,0.495087,0.00246763,0.810832,0.678027,0.92643,0.290952,0.00588589,0.472275,0.902429,-0.00441008,0.537223,-0.000594364,0.191186,0.224396,0.00566853,0,-
0.220773,0.0398715,0.00554575,0.877236,0.9748479999999999,0.00198336,0.196225,-0.0138214,0.763464,0.922739,0.161575,0.335407,0.0169988,0.735796,0.298321,0.0104528,0.00020266099999999998,-0.00499295,0.535953,0.00356526,0,-
0.34352699999999997,-0.000448385,0.08627699999999999,0.10428299999999999,0.523727,0.325171,0.9984360000000001,0.257715,-0.011803600000000001,0.396523,0.272847,0.7002189999999999,-0.00623646,0.5097659999999999,0.174573,-0.00431292,-0.00466019,0.873849,0.00323919,0.26419699999999996,0,-
0.755093,0.6937909999999999,0.0152173,0.9416979999999999,0.65481,0.844778,0.41923900000000003,0.830076,-0.00872726,0.561525,0.6965439999999999,0.41602799999999995,0.00256973,0.34398,0.00121669,0.22386399999999998,0.487864,0.0116943,0.37046100000000004,-0.00420927,0,-
-0.010358899999999999,0.37462199999999996,0.48143500000000006,0.816901,0.0412026,-0.0195361,0.16833299999999998,0.101901,0.374294,0.565301,0.130665,0.331787,-0.00729814,0.379777,0.422468,-0.00926385,-0.00364829,0.1172,0.69889,0.00221843,0,-
