var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, is_anomaly,subspaces
-0.00324842,0.176549,0.6236619999999999,-0.00650939,0.924746,0.965724,0.147508,0.999656,0.8551719999999999,0.764251,0.7100920000000001,0.000629556,0.623375,0.0296362,-0.0221296,0.537532,0.15531,0.8299270000000001,0.303112,-0.011736,0.91128,-0.0172542,0.635552,0.51489,0.387465,-0.010208400000000001,0.73126,0.342588,0.292875,-0.0142702,1,[7 8]; 
-0.00413499,0.301157,0.280263,0.038995499999999995,-0.0140893,0.270921,0.434935,0.818806,-0.00013878,0.0172965,0.824699,0.657845,0.07388789999999999,0.435036,0.365079,-0.00629361,0.660211,0.298523,0.19022999999999998,-0.00110516,0.7759729999999999,0.287978,0.6310060000000001,0.00694999,0.9334040000000001,0.00307805,0.7622369999999999,0.400495,0.00394347,0.8382729999999999,0,-
0.926228,-0.00513503,0.9088440000000001,0.11889100000000001,0.609007,0.00128902,0.013696100000000001,0.003207,0.899507,0.883716,0.644378,0.0183435,0.8175680000000001,-0.00737071,0.856965,0.612264,0.00246883,0.271942,0.568856,0.158429,0.7499279999999999,0.623196,0.8470200000000001,0.00026990099999999996,0.7933520000000001,-0.0114924,0.624309,0.430821,0.872374,-0.00276923,0,-
-0.000416539,0.759917,0.835298,0.421407,-0.00308054,0.576684,0.25296399999999997,-0.0156713,0.559004,0.893653,0.34094800000000003,0.016905299999999998,0.00385392,0.973102,0.000961021,0.28391,0.062002999999999996,0.690936,0.7632140000000001,0.00046780199999999996,0.0706183,0.787886,-0.00679224,0.9678260000000001,0.029439499999999997,0.40215700000000004,-0.00350962,0.05411269999999999,0.7185590000000001,0.00466697,0,-
0.018263099999999997,0.46795200000000003,-0.00224047,0.0436114,0.858974,0.478267,0.9915229999999999,-0.0124648,0.969253,0.0603469,0.890913,-0.010858,0.0914132,0.91795,0.00399232,0.0649575,0.471189,0.9134700000000001,0.0532062,0.000137797,0.0195613,0.642258,0.517494,0.129719,0.244446,0.827047,-0.00241251,0.255919,0.9025790000000001,-0.00794604,0,-
0.296875,-0.029571100000000003,0.921055,0.0844885,0.5957210000000001,0.0211586,0.9577260000000001,0.00932685,0.243598,0.781026,0.00637981,0.692317,-0.00562886,0.5704020000000001,0.365849,0.12178599999999999,0.613758,0.618276,0.833691,0.008367200000000002,-0.00539567,0.250008,0.694908,0.0730345,0.264588,-0.0117913,0.5603060000000001,0.58233,0.407394,-0.0161933,0,-
0.00498182,0.515867,0.111822,0.33400799999999997,0.80304,-0.00243549,0.122446,0.339082,-0.00332385,0.024222999999999998,0.516211,0.024845,-0.00463578,0.9767100000000001,0.254523,0.9056870000000001,0.0070819,0.441333,0.729324,0.0140825,0.0113387,0.0501982,0.037760300000000004,0.73938,0.366502,0.628,-0.00372722,0.647529,0.64295,-0.010367200000000002,0,-
0.516634,0.00800404,0.646741,0.805717,0.015585499999999999,0.10643,0.644599,0.00834261,0.127572,0.46401499999999996,0.00678168,0.605653,0.987814,0.598614,-0.00694321,0.813706,0.00521528,0.19275799999999998,0.0158769,0.403375,0.548805,-0.00243046,0.348247,0.31995,0.951421,0.20885399999999998,0.000136829,-0.011862799999999998,0.6278199999999999,0.251872,0,-
0.8781040000000001,-0.0172893,0.0123089,0.32114299999999996,0.860624,0.0659528,0.704199,0.826326,0.00184417,0.103921,-0.012040100000000001,0.280669,0.301166,-0.00163338,0.551905,0.42343100000000006,0.011795100000000001,0.18708699999999998,0.6290859999999999,0.584212,0.39535,0.341696,0.578341,0.336746,-0.0159847,-0.015024200000000001,0.991447,0.8650469999999999,-0.0124112,0.144878,0,-
0.143179,-0.00287001,0.8891540000000001,0.211743,0.9690790000000001,0.816879,-0.0323448,0.10838199999999999,0.0104042,0.010414399999999999,0.841992,0.252179,0.00205741,0.996301,0.528514,0.9214889999999999,-0.00553061,0.942918,0.17829,0.375782,0.8880370000000001,0.7740100000000001,-0.00260806,0.6804279999999999,0.9997290000000001,0.459484,0.00484804,0.010234100000000001,0.949968,0.735197,0,-
0.8296370000000001,-0.00609191,0.8699790000000001,0.00371192,0.862166,0.779436,0.8622350000000001,0.809802,0.00703493,0.431763,-0.00876947,0.5789529999999999,0.528416,0.00547273,0.653698,0.336607,0.011875,0.31957800000000003,0.6451319999999999,0.982902,0.388401,0.5184300000000001,0.899797,0.0135928,0.938836,0.5901529999999999,0.0120917,0.384821,-0.00204732,0.0109851,0,-
0.00393097,0.450841,0.08511469999999999,0.00192756,0.35593800000000003,0.9527209999999999,0.368246,0.927148,-0.00546343,-0.00207194,0.265113,0.193701,0.656234,0.5352979999999999,0.529638,0.011354399999999999,0.61201,0.8484219999999999,0.782453,0.00977348,0.75913,0.9979889999999999,0.6820689999999999,0.764388,0.00621667,0.623246,-0.0309031,0.18317999999999998,0.0105156,0.6696489999999999,0,-
0.865885,-0.00591355,0.726442,0.0371094,-0.0122656,0.464733,0.29076799999999997,-0.017539700000000002,0.0266918,0.667743,0.731641,0.00620976,0.88938,-0.0124867,0.11621500000000001,0.297887,0.212673,0.6818069999999999,-0.013431700000000001,0.4912,0.9083049999999999,0.402571,0.0013002,0.939959,0.564847,-0.015069999999999998,0.546623,0.011436100000000001,0.964018,0.8232510000000001,0,-
0.011407200000000001,0.7310909999999999,0.6045119999999999,0.00249373,0.678723,0.00425457,0.169276,0.00828462,0.755677,0.482388,-0.0124309,0.399769,0.812605,0.321374,0.018073,0.658746,0.49283699999999997,0.632975,0.8336870000000001,-0.000691852,0.794045,0.6713979999999999,0.230794,-0.0097275,0.392074,0.531456,-0.0123676,-0.00151359,0.84903,0.146764,0,-
