var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, is_anomaly,subspaces
0.36157399999999995,0.00972621,0.938724,0.768602,-0.0104243,0.5180779999999999,-0.0133215,0.315994,0.34424299999999997,0.789047,-0.0105913,0.401764,-0.00173336,0.189663,0.219663,0.00253824,0.544515,0.30299899999999996,0.231158,0.5834,0.014339900000000001,0.07090489999999999,0.76141,0.0105021,-0.00240227,0.912322,0.171326,0.624853,0.00176799,0.0800364,0,-
0.0399181,0.00709975,0.8175859999999999,0.6965939999999999,0.581951,-0.00013958700000000002,0.743146,0.010057799999999999,-0.00472492,0.6001380000000001,0.800531,0.688724,0.791623,0.27144,0.00576762,0.740694,0.868627,-0.00672187,0.00460586,0.271992,-0.00113176,0.0964928,0.09146189999999998,0.871367,-0.00784119,0.09342130000000001,0.163495,0.00947125,0.227804,0.7905810000000001,0,-
0.822678,0.0103509,0.0009825839999999999,0.332901,0.00643006,0.334529,0.9216780000000001,0.00217911,-0.00975813,0.729762,0.521027,0.49903400000000003,-0.00201324,0.0977849,0.9009459999999999,0.637944,0.37815,0.0151346,0.7590439999999999,0.248256,0.518523,-0.000142022,0.06542859999999999,0.822551,-0.00446253,0.889375,0.014525899999999998,0.41390699999999997,0.9264030000000001,0.402769,0,-
0.45668500000000006,0.295766,-0.00805865,0.430712,0.589721,-0.0062644,-0.00634481,0.810723,0.10345399999999999,0.0131412,0.802834,0.0571619,0.290501,0.0089363,0.846441,0.624202,-0.0188194,0.150076,0.582856,0.754046,-0.0096806,0.0878187,0.182972,0.991432,0.7207140000000001,0.00451209,0.337796,0.49949799999999994,-0.00041904400000000004,0.283454,0,-
-0.006698699999999999,0.201497,0.683978,0.985439,0.00587383,0.297441,0.777853,-0.0140982,0.44584300000000004,0.00217147,0.9508549999999999,0.973234,0.601328,-0.00173854,0.8497520000000001,0.671166,0.00415534,0.538953,0.600175,0.929125,0.07795210000000001,-0.00309498,0.706871,0.27892,0.362811,0.00322749,0.463341,0.10543699999999999,0.11787,-0.00164977,0,-
0.410445,-0.00311835,0.158485,0.274893,0.00887332,0.362734,0.00234888,0.6645340000000001,0.282083,0.0118885,0.330437,0.894383,0.9018440000000001,0.250327,0.0111883,0.8322379999999999,0.450283,0.0257436,0.00244458,0.424192,0.792818,0.26871100000000003,0.734629,-0.00478724,0.00706461,0.507641,0.382154,0.214471,0.173752,0.00693415,0,-
0.864308,0.00983656,0.0725895,0.840783,-0.00574425,0.44356,0.00900437,0.174957,0.337916,0.00020896400000000001,0.386716,0.351456,0.87482,0.00188157,0.21510700000000002,0.50951,0.869575,0.145808,-0.015264600000000001,0.822809,0.00818445,0.8589950000000001,0.9594389999999999,0.19273900000000002,0.44772700000000004,0.00686603,0.901847,0.275451,0.288673,-0.00698295,0,-
0.502679,0.8215879999999999,-0.0284877,0.5977180000000001,-0.00374317,0.48263100000000003,-0.00196566,0.25492,0.00327467,0.103906,0.0282281,0.7939390000000001,0.624432,0.031432299999999996,-0.00115032,0.735603,0.8266899999999999,0.168593,0.193324,-0.0192345,0.00159458,0.225833,0.20806,0.638696,-0.0117307,0.398804,0.43619300000000005,0.0924015,0.632591,0.00697191,0,-
0.836918,-0.00496004,0.305834,0.215299,0.681986,0.00312061,0.005003499999999999,0.6778390000000001,-0.0104045,0.18119000000000002,0.427162,0.10410799999999999,0.537786,-0.011481100000000001,0.8489270000000001,0.40627399999999997,0.101702,-0.00229503,0.203888,0.351535,0.012111,0.00710947,0.9252809999999999,0.373442,0.383417,-0.000332111,0.815154,0.0164643,-0.00841914,0.576012,0,-
0.11932899999999999,0.40889899999999996,0.849209,-0.017144200000000002,0.702573,-0.00236488,-0.0305622,0.21776700000000002,0.032889499999999995,0.6144609999999999,0.303548,0.023007800000000002,0.286333,-0.00246036,0.32358200000000004,0.7616310000000001,0.177781,0.000133631,0.43638599999999994,0.0964966,0.746266,0.776781,0.836002,0.599799,0.672426,0.0247308,0.25059899999999996,0.0857784,0.622901,0.013690200000000001,1,[20 21 22 23]; 
