var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, var_0030, var_0031, var_0032, var_0033, var_0034, var_0035, var_0036, var_0037, var_0038, var_0039, var_0040, var_0041, var_0042, var_0043, var_0044, var_0045, var_0046, var_0047, var_0048, var_0049, var_0050, var_0051, var_0052, var_0053, var_0054, var_0055, var_0056, var_0057, var_0058, var_0059, var_0060, var_0061, var_0062, var_0063, var_0064, var_0065, var_0066, var_0067, var_0068, var_0069, var_0070, var_0071, var_0072, var_0073, var_0074, is_anomaly,subspaces
0.000112814,0.9243680000000001,-0.016881900000000002,0.669666,0.182862,0.779199,-0.0033874,0.9851110000000001,-0.00186891,0.566861,0.0139344,0.699328,0.907317,0.566126,-0.00037492199999999997,0.572919,0.21766100000000002,0.0619207,-0.014402200000000002,0.946048,0.0212913,0.914774,0.33762600000000004,0.00547228,0.772813,0.7718729999999999,0.550887,0.304313,-0.00279506,0.785673,0.409547,0.9348639999999999,0.00258989,0.569315,0.00599471,-0.00784654,0.774551,0.00529964,0.23166799999999999,0.184647,0.8790979999999999,-0.0034926000000000002,0.08288530000000001,0.593996,0.0829039,0.00724053,0.012075,0.942693,0.262465,0.47917200000000004,0.22121799999999997,0.8815360000000001,0.13727899999999998,-0.00297011,0.964146,-0.00350606,0.667612,0.392412,0.182377,0.0246175,0.301313,0.00941039,0.00018988400000000003,0.839139,0.984619,0.114942,0.7734840000000001,-0.0260798,0.389922,0.00041192,0.142688,0.483246,0.318988,0.804294,-0.024753599999999997,1,[24 25 26]; 
0.374202,0.0127435,0.032655,0.0103985,0.379601,0.46715,0.00090785,0.8946049999999999,0.899432,0.0117889,0.0668898,-0.0166815,0.42233100000000007,0.869516,-0.0085015,0.122227,0.0509879,0.326837,0.21792199999999998,0.613587,0.00341856,0.9149280000000001,0.579867,0.799636,0.473966,0.184255,-0.00941821,0.21482199999999999,0.190826,-0.00367344,0.8633719999999999,0.545563,0.42257,0.00864457,0.25004,0.0120242,0.999387,-0.0225141,0.45614799999999994,0.624156,0.329382,0.011427600000000001,0.338751,0.385965,0.00753659,0.257804,-0.013507499999999999,0.0869692,0.49812799999999996,0.386521,0.00441174,0.774624,0.28592399999999996,0.403025,0.424374,0.0026969999999999997,0.904294,0.659744,0.105124,0.00662268,0.764049,0.00927534,0.6039899999999999,0.05200459999999999,0.680787,-0.000665388,0.00615437,0.8068649999999999,0.7142470000000001,-0.00439277,0.983409,0.744797,0.00533051,0.6973659999999999,0.125038,1,[21 22 23]; 
0.660259,0.0167097,0.0094243,0.773281,0.022797400000000002,0.812311,0.00181209,0.013084,0.55186,0.66786,0.004423,0.11918499999999999,0.604574,0.386637,0.000392053,0.630046,0.39897,0.577398,-0.015745600000000002,0.769046,0.9349040000000001,0.815645,0.68323,-0.019501499999999998,0.0804419,0.83696,0.00312943,0.24525300000000003,0.0235805,0.7943439999999999,0.185891,0.723133,0.0114055,0.7988529999999999,0.148334,0.469779,-0.00379768,-0.00800147,0.389971,0.18243499999999999,0.0124662,0.816691,0.886581,0.401059,-0.00285126,0.982318,0.5504100000000001,0.760167,-0.00956723,0.278828,0.0746936,0.962434,-0.00372896,0.277067,0.5039819999999999,0.6797350000000001,0.0048393,0.121227,-0.00151558,0.926766,0.7634890000000001,0.151064,0.0206775,0.323168,0.412105,0.45545399999999997,0.00543655,0.7291449999999999,0.15053699999999998,0.972333,0.0023553000000000003,0.426651,0.47609399999999996,0.9264889999999999,0.00814811,0,-
-0.00766677,0.748527,0.15677,0.421347,0.00623194,0.00422043,0.329129,0.694283,0.00355391,0.534331,0.723042,6.80797e-05,0.29263,0.5470010000000001,0.00824659,0.41607299999999997,0.966683,-0.00978067,0.14410599999999998,0.6054430000000001,0.725383,0.00506188,0.215502,0.9958389999999999,0.649315,0.23819,0.0191702,0.936674,-0.00284823,0.7565569999999999,0.457088,0.8806360000000001,0.00661409,0.6886869999999999,0.00737447,0.887523,6.20828e-05,0.045417900000000004,-0.017081400000000004,0.237485,0.00451491,0.0214312,0.24394000000000002,0.102024,-0.0162512,0.219705,-0.00471007,0.340455,0.7800229999999999,0.24288600000000002,0.58722,0.0008007930000000001,0.15961199999999998,0.44368,0.35382399999999997,0.0587745,0.00708614,0.00233569,0.012018000000000001,0.29534,0.785482,0.393297,0.00435453,0.6074510000000001,0.231684,0.8434219999999999,0.014337899999999999,0.617257,0.6404529999999999,0.574856,-0.00470849,0.538637,0.22680799999999998,0.130986,0.00145153,0,-
-0.00115675,0.416361,0.5011479999999999,0.0128553,0.6164350000000001,0.17847000000000002,0.0125492,0.10909200000000001,0.9162899999999999,0.0298298,0.240983,0.534146,0.015994,0.0739366,-0.013407299999999999,0.342441,0.931637,0.22354000000000002,0.015247499999999999,0.62831,-0.01486,0.237589,0.000520891,0.49117200000000005,0.017365000000000002,0.7139,0.262461,0.00856046,0.934636,0.307694,0.353625,0.686937,-0.00982204,0.272382,0.38116500000000003,-0.00785016,0.243128,0.676654,0.010068700000000002,-0.00931723,0.903697,0.613218,0.268019,0.7899149999999999,0.7655029999999999,0.00478458,0.05191319999999999,0.00634582,0.331971,0.039104400000000004,0.593929,0.19300699999999998,0.000406389,0.45564899999999997,0.440783,0.018936099999999997,0.478206,0.32095100000000004,0.486683,0.40697,0.8779969999999999,0.00440008,0.00803428,0.326252,0.9929870000000001,0.821684,0.00406303,0.00159428,0.621005,0.714067,0.00133138,0.128406,0.770267,0.299736,-0.010350700000000001,0,-
0.68476,-0.00926818,0.512134,0.360135,0.025877299999999995,-0.001441,0.43908400000000003,-0.00770222,0.0642354,0.8682700000000001,0.249252,0.201497,0.00755684,0.8977729999999999,0.00753561,0.980749,0.08514760000000002,-0.015465399999999999,0.130079,0.320343,0.429295,0.229769,0.47316899999999995,-4.7354499999999995e-05,-0.00702906,0.218127,0.106225,0.67901,-0.012384899999999999,0.8611260000000001,0.777071,0.00147149,0.8288840000000001,0.705412,0.9955040000000001,-0.014369999999999999,0.08293560000000001,0.0141495,0.74119,0.63959,0.7900510000000001,0.421967,0.0151971,0.6466970000000001,0.00786743,0.802793,0.358221,0.0168655,0.48725100000000005,0.377371,0.555227,0.00991429,0.66628,0.372057,0.16674,0.781488,-0.0007769610000000001,0.161913,0.171421,0.716462,0.00514289,0.05046780000000001,0.537528,-0.0109694,0.10208500000000001,0.521266,0.599225,-0.00696145,0.5109229999999999,0.993868,0.00480785,0.891803,0.0281377,0.43846199999999996,-0.00995795,0,-
-0.00293161,0.5936359999999999,0.00275079,0.641356,0.20563499999999998,0.018186599999999997,0.45773500000000006,0.00409144,0.008638700000000001,0.616525,0.590661,0.886152,0.35541100000000003,0.00742134,0.893544,-0.011895200000000002,0.23643699999999998,0.613544,0.0977153,0.336359,-0.00881807,0.059534500000000004,0.00510098,0.188565,0.30401999999999996,0.000573899,0.557954,0.314662,0.293205,-0.000615648,-0.0117368,0.583117,0.39132,0.511265,0.532328,0.522415,-0.00806919,0.931168,0.0119019,0.557738,0.9187420000000001,0.8051649999999999,0.000256307,-0.00116692,0.239263,0.221271,0.116289,0.8485950000000001,0.9250809999999999,0.00323071,0.9101229999999999,0.015163999999999999,0.800373,0.8971540000000001,0.65445,0.0208561,0.7746850000000001,0.389448,0.788293,0.365696,0.05270880000000001,0.018431299999999998,0.000225357,0.256742,0.06285639999999999,0.736608,0.48764799999999997,0.017537200000000003,0.950041,0.279361,-0.00362062,0.048091699999999994,-0.00425255,0.99118,0.518662,0,-
0.9434020000000001,0.00441906,0.0120322,0.586342,0.376924,0.28534699999999996,0.000861534,0.23652399999999998,0.798517,-0.00223944,0.84267,0.005164,0.0231101,0.37808,-0.015453299999999998,0.636947,0.30454000000000003,0.00212886,0.7390100000000001,0.38195100000000004,0.25910900000000003,0.672413,-0.00936827,0.034685400000000005,0.74607,0.6050369999999999,0.00670194,-0.00543558,0.754031,0.09336269999999999,0.439763,0.28532399999999997,0.49647399999999997,0.923356,0.00442425,-0.0114402,0.24386799999999997,0.00739684,0.421202,0.0553612,0.254141,0.6937260000000001,-0.00494055,0.00163741,0.31767399999999996,0.736929,0.0008566639999999999,0.281683,0.00249791,0.00287394,0.05215449999999999,0.351216,0.711547,-0.019020500000000003,0.864907,0.8956149999999999,0.0047973,0.560823,0.311161,0.00868663,0.310232,0.701472,0.90766,0.168964,0.497641,0.00243371,0.00612274,0.0377717,0.817998,0.00242152,0.44143000000000004,0.029755200000000002,0.645247,0.00518875,0.23968899999999999,0,-
0.0103666,0.616577,0.9615290000000001,0.322407,0.00728816,0.797457,0.646287,0.555253,0.194251,0.012132200000000001,0.940192,0.535455,0.280125,-0.01798,0.164774,0.628312,0.00192143,0.899071,0.501124,-0.00058457,0.32358400000000004,0.570896,0.07885299999999999,-0.0143659,0.00291049,0.0460164,0.178805,0.773921,-0.014601300000000001,0.45070299999999996,0.00027265599999999997,0.923609,0.5814590000000001,0.776998,0.204578,-0.0015873,0.764505,0.204649,0.00265531,0.208274,0.06846469999999999,0.44711999999999996,-0.000820512,0.00844247,0.719448,0.591771,0.0163521,0.609822,0.992893,0.659486,0.355887,0.08706280000000001,0.296592,0.00705903,0.218111,0.15609,-0.0231102,0.647101,0.83542,0.013735800000000001,0.484207,0.199175,0.6501520000000001,0.11186099999999999,0.616876,0.00435286,0.000802306,0.493342,0.738933,0.717589,0.00588625,-0.00286266,0.811064,0.158884,0.670588,1,[5 6]; 
0.000778927,0.931731,0.2494,-0.000571962,0.318325,0.363852,-0.00326356,-0.00458804,0.296759,0.689814,-0.0127409,0.185447,0.082316,0.9180940000000001,0.0635765,0.90912,0.0114076,0.341482,0.00892241,0.685956,0.956957,0.8627600000000001,0.00898327,0.640261,0.749884,0.00434661,0.375015,0.00826097,0.0445843,0.42745,0.146884,0.59801,-0.0167079,0.11701900000000001,0.241287,0.002169,0.906264,0.00509737,0.5349079999999999,0.92371,0.22669699999999998,-0.00434688,0.37846199999999997,-0.0171938,0.14119500000000001,0.66251,0.60536,0.000272699,0.793568,0.874394,0.360078,0.310242,0.23494400000000001,-0.0198015,0.9492520000000001,0.190652,-0.011256200000000001,0.40016599999999997,0.564778,-0.012612100000000001,0.898576,0.629139,0.54566,-0.000911013,0.23981999999999998,0.761627,0.94914,-0.00644322,0.8197139999999999,0.225721,0.0140876,0.30495900000000004,-0.00284415,0.37435799999999997,0.08863960000000001,0,-
