var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, var_0030, var_0031, var_0032, var_0033, var_0034, var_0035, var_0036, var_0037, var_0038, var_0039, is_anomaly,subspaces
0.00387084,0.27059,-0.011376899999999999,0.57604,0.963457,0.07033510000000001,-0.0124473,0.9859709999999999,0.9107799999999999,0.00522606,0.057855399999999994,0.5986239999999999,0.52512,0.5417810000000001,-0.0111583,0.927782,0.538975,0.953299,0.168971,0.010580500000000001,0.364165,0.88954,0.00277759,0.372095,0.774642,0.355022,-0.00384539,0.909969,0.7580060000000001,0.00505059,-0.00351845,0.66687,0.277808,0.24352100000000002,0.9513290000000001,0.029982400000000003,0.2791,-0.00777426,0.6874859999999999,0.8090470000000001,0,-
-0.00664654,0.26762199999999997,-0.000961406,0.189934,0.271084,0.9631700000000001,-0.00560972,0.528211,0.499788,0.07963060000000001,0.885123,0.843974,0.00185187,0.14216600000000001,0.744053,0.00156197,0.911967,0.798783,0.917708,-0.007171600000000001,0.14213,0.972756,0.879964,-0.00301942,0.60758,0.338363,0.00506092,0.272133,0.026081599999999996,0.246119,0.362821,0.586883,0.0118677,0.133151,0.164672,0.15201900000000002,-0.0118387,0.163394,0.748203,-0.00193453,0,-
0.646884,0.00717672,0.127273,0.8213790000000001,-0.00620191,0.15343900000000002,-0.00394741,0.8619379999999999,0.9331780000000001,0.0180815,0.774664,0.062895,0.566331,0.923219,-0.000869177,0.971894,0.314404,0.670226,-0.00163083,0.473303,0.9973190000000001,0.468667,0.22606700000000002,0.000345982,0.526378,0.41142799999999996,0.868808,0.0077343,0.0102434,0.517426,0.68638,0.20670700000000003,0.36862,0.119199,0.00393163,0.134986,-0.00208791,0.671369,0.0122567,0.763224,0,-
0.73749,0.00720555,0.48813100000000004,0.00712527,0.242982,0.00106573,0.973923,0.05919119999999999,0.780166,0.6593829999999999,0.20922600000000002,-0.00879504,0.784173,-0.00354313,0.260296,0.0197272,0.706171,0.602514,-0.00564066,0.993504,0.0311243,0.807184,0.507881,-0.00960326,0.216877,0.345546,0.927637,-0.015399000000000001,0.336121,7.98862e-05,0.0221852,0.634306,0.809375,0.92899,-0.0083637,0.361629,-0.00628782,0.517089,0.00552246,0.646749,0,-
0.00610196,0.829177,0.112392,0.447991,-0.000383916,-0.0119561,0.763274,0.518015,0.013122299999999998,0.498001,0.852672,0.8224360000000001,-0.00144307,0.772988,0.48068599999999995,0.570639,0.0138376,0.969309,0.6412640000000001,0.0127276,0.42326800000000003,0.314594,0.029376,0.516429,0.6495529999999999,0.017816400000000003,0.00224111,0.464445,-0.0192701,0.797419,0.535072,0.295128,-0.010814,0.915299,0.00887684,-0.0300332,0.472368,-0.0148951,0.593432,0.20191800000000001,0,-
-0.00524415,0.0431306,0.680257,0.00472767,0.11501600000000001,0.00737027,0.872149,-0.00485516,0.28,-0.0210571,0.327086,0.128004,0.047837199999999996,0.8691989999999999,-0.000984176,0.971555,0.229086,0.641437,0.7232930000000001,0.9834450000000001,-0.0141135,0.687511,0.334907,0.10665,0.00318173,0.0900172,-0.018874000000000002,0.713711,0.330606,-0.00370507,0.7882170000000001,0.8510629999999999,0.921444,-0.010442,0.0482002,-0.0105199,0.7848689999999999,0.00418008,0.42176800000000003,0.720654,0,-
0.00834355,0.8761399999999999,-0.00915952,0.8605729999999999,0.146535,-0.00026760200000000003,0.247167,0.9159139999999999,0.0181605,0.6157520000000001,0.976751,0.00764917,0.5070899999999999,-0.014556399999999999,0.208756,0.019222799999999998,0.167851,0.451628,0.00113526,0.536317,0.214461,0.451542,0.604217,-0.0120804,0.40222199999999997,0.641257,0.42582600000000004,0.00610757,-0.00814258,0.950357,0.0445699,0.18503599999999998,0.00156264,0.6266579999999999,0.22834699999999997,-0.0106511,0.394202,0.260667,-0.013963900000000001,0.315975,0,-
-0.010703299999999999,0.9108040000000001,0.338543,0.868311,-0.00612478,0.361371,-0.0159392,0.12336099999999998,0.00737453,0.12080899999999999,0.202534,0.497932,0.6357550000000001,0.38051799999999997,0.43561300000000003,0.38402600000000003,-0.00961716,0.777778,0.398037,0.51369,-0.00852134,0.9901129999999999,0.43584799999999996,0.00280224,0.827842,0.235152,0.679037,0.00998676,-0.0007857539999999999,0.9412590000000001,0.42436199999999996,0.791098,0.0005998630000000001,0.501551,0.7250340000000001,-0.000155434,0.0843036,0.18001199999999998,-0.015665000000000002,0.7943279999999999,0,-
0.00798403,0.317925,0.498796,0.344246,0.0112883,0.21088800000000002,0.00880996,0.6264689999999999,0.7927529999999999,0.20208199999999998,0.41394200000000003,0.0175469,0.154084,0.811937,0.623791,0.273438,0.00493882,0.8074060000000001,0.25956,0.00255268,0.370207,0.00133054,0.18546500000000002,0.589697,0.157807,0.968093,0.398561,-0.000322384,-0.00431684,0.8999809999999999,0.337696,0.00514471,0.0092321,0.533726,0.961616,0.137544,0.00213286,0.364216,0.353954,0.00214426,0,-
-0.0100028,0.540714,0.21520100000000003,-0.00408674,0.160029,0.568554,-0.00544933,0.43183699999999997,-0.00954693,0.807135,0.7499060000000001,0.364292,0.0625577,0.0150058,0.040182999999999996,0.90502,0.803817,0.0176347,0.9166280000000001,0.0118882,0.481865,0.0564447,0.952312,-0.00325375,0.9680540000000001,0.34286500000000003,0.00944658,0.9880770000000001,-0.0089375,0.527149,0.13428800000000002,0.039015,0.368756,0.831727,-0.00484557,0.9144559999999999,0.017843099999999997,0.355959,0.590051,-0.00378339,0,-
